,count,count_conflict,size,n_scheduler_delay,n_uncertainty_delay
07:16:00,10,0,0,0,0
07:16:30,10,0,0,0,0
07:17:00,10,0,0,1,0
07:17:30,9,0,0,0,0
07:18:00,9,0,0,2,0
07:18:30,11,0,0,0,0
07:19:00,11,0,0,1,0
07:19:30,11,0,0,0,0
07:20:00,11,0,0,0,0
07:20:30,11,0,0,0,0
07:21:00,11,0,0,0,0
07:21:30,11,0,0,0,0
07:22:00,11,0,0,0,0
07:22:30,11,0,0,0,0
07:23:00,10,0,0,0,0
07:23:30,11,0,0,0,0
07:24:00,11,0,0,0,0
07:24:30,11,0,0,0,0
07:25:00,11,0,0,0,0
07:25:30,10,0,0,0,0
07:26:00,10,0,0,0,0
07:26:30,10,0,0,0,0
07:27:00,10,0,0,0,0
07:27:30,10,0,0,0,0
07:28:00,10,0,0,0,0
07:28:30,11,0,0,0,0
07:29:00,10,0,0,0,0
07:29:30,10,0,0,0,0
07:30:00,10,0,0,3,0
07:30:30,12,0,0,0,0
07:31:00,11,0,0,2,0
07:31:30,12,0,0,0,0
07:32:00,11,0,0,1,0
07:32:30,11,0,0,0,0
07:33:00,11,0,0,0,0
07:33:30,12,0,0,1,0
07:34:00,12,0,0,0,0
07:34:30,12,0,0,0,0
07:35:00,12,0,0,0,0
07:35:30,13,0,0,0,0
07:36:00,12,0,0,5,0
07:36:30,14,0,0,0,0
07:37:00,14,0,0,5,0
07:37:30,14,0,0,0,0
07:38:00,14,0,0,4,0
07:38:30,13,0,0,0,0
07:39:00,13,0,0,3,0
07:39:30,13,0,0,0,0
07:40:00,13,0,0,2,0
07:40:30,13,0,0,0,0
07:41:00,13,0,0,2,0
07:41:30,14,0,0,0,0
07:42:00,14,0,0,1,0
07:42:30,15,0,0,0,0
07:43:00,15,0,0,0,0
07:43:30,14,0,0,0,0
07:44:00,14,0,0,0,0
07:44:30,14,0,0,0,0
07:45:00,14,0,0,0,0
07:45:30,13,0,0,0,0
07:46:00,13,0,0,1,0
07:46:30,13,0,0,0,0
07:47:00,13,0,0,0,0
07:47:30,12,0,0,0,0
07:48:00,12,0,0,0,0
07:48:30,12,0,0,0,0
07:49:00,12,0,0,2,0
07:49:30,11,0,0,0,0
07:50:00,11,0,0,2,0
07:50:30,11,0,0,0,0
07:51:00,11,0,0,1,0
07:51:30,11,0,0,1,0
07:52:00,11,0,0,1,0
07:52:30,12,0,0,0,0
07:53:00,12,0,0,0,0
07:53:30,12,0,0,0,0
07:54:00,12,0,0,0,0
07:54:30,11,0,0,0,0
07:55:00,11,0,0,0,0
07:55:30,11,0,0,1,0
07:56:00,11,0,0,0,0
07:56:30,10,0,0,0,0
07:57:00,10,0,0,0,0
07:57:30,10,0,0,0,0
07:58:00,10,0,0,0,0
07:58:30,10,0,0,0,0
07:59:00,10,0,0,0,0
07:59:30,10,0,0,0,0
08:00:00,10,0,0,0,0
08:00:30,10,0,0,0,0
08:01:00,10,0,0,0,0
08:01:30,10,0,0,0,0
08:02:00,10,0,0,0,0
08:02:30,11,0,0,0,0
08:03:00,10,0,0,1,0
08:03:30,11,0,0,0,0
08:04:00,10,0,0,1,0
08:04:30,11,0,0,0,0
08:05:00,11,0,0,0,0
08:05:30,11,0,0,0,0
08:06:00,10,0,0,0,0
08:06:30,11,0,0,0,0
08:07:00,10,0,0,0,0
08:07:30,10,0,0,0,0
08:08:00,9,0,0,0,0
08:08:30,10,0,0,0,0
08:09:00,10,0,0,0,0
08:09:30,11,0,0,0,0
08:10:00,11,0,0,4,0
08:10:30,11,0,0,0,0
08:11:00,11,0,0,4,0
08:11:30,12,0,0,0,0
08:12:00,12,0,0,4,0
08:12:30,13,0,0,0,0
08:13:00,13,0,0,3,0
08:13:30,13,0,0,0,0
08:14:00,13,0,0,2,0
08:14:30,14,0,0,0,0
08:15:00,14,0,0,1,0
08:15:30,13,0,0,0,0
08:16:00,13,0,0,1,0
08:16:30,14,0,0,0,0
08:17:00,14,0,0,0,0
08:17:30,14,0,0,0,0
08:18:00,14,0,0,0,0
08:18:30,14,0,0,0,0
08:19:00,14,0,0,0,0
08:19:30,13,0,0,0,0
08:20:00,13,0,0,0,0
08:20:30,13,0,0,0,0
08:21:00,13,0,0,0,0
08:21:30,12,0,0,0,0
08:22:00,12,0,0,0,0
08:22:30,12,0,0,0,0
08:23:00,12,0,0,0,0
08:23:30,12,0,0,0,0
08:24:00,12,0,0,1,0
08:24:30,11,0,1,0,0
08:25:00,12,0,0,1,0
08:25:30,12,0,0,0,0
08:26:00,12,0,0,2,0
08:26:30,12,0,0,0,0
08:27:00,12,0,0,1,0
08:27:30,12,0,0,0,0
08:28:00,12,0,0,0,0
08:28:30,11,0,0,0,0
08:29:00,11,0,0,0,0
08:29:30,12,0,0,0,0
08:30:00,11,0,0,0,0
08:30:30,11,0,0,0,0
08:31:00,10,0,0,1,0
08:31:30,11,0,0,0,0
08:32:00,11,0,0,2,0
08:32:30,11,0,0,0,0
08:33:00,11,0,0,1,0
08:33:30,10,0,0,0,0
08:34:00,10,0,0,0,0
08:34:30,10,0,0,0,0
08:35:00,10,0,0,0,0
08:35:30,10,0,0,0,0
08:36:00,10,0,0,0,0
08:36:30,10,0,0,0,0
08:37:00,10,0,0,1,0
08:37:30,11,0,0,0,0
08:38:00,11,0,0,0,0
08:38:30,10,0,0,0,0
08:39:00,10,0,0,0,0
08:39:30,10,0,0,0,0
08:40:00,10,0,0,0,0
08:40:30,10,0,0,0,0
08:41:00,10,0,0,0,0
08:41:30,9,0,0,0,0
08:42:00,9,0,0,0,0
08:42:30,12,0,0,0,0
08:43:00,12,0,0,2,0
08:43:30,12,0,0,1,0
08:44:00,11,0,0,0,0
08:44:30,12,0,0,0,0
08:45:00,12,0,0,1,0
08:45:30,11,0,0,0,0
08:46:00,11,0,0,5,0
08:46:30,11,0,0,0,0
08:47:00,11,0,0,5,0
08:47:30,12,0,0,0,0
08:48:00,12,0,0,3,0
08:48:30,12,0,0,0,0
08:49:00,12,0,0,2,0
08:49:30,13,0,0,0,0
08:50:00,13,0,0,1,0
08:50:30,13,0,0,0,0
08:51:00,13,0,0,0,0
08:51:30,13,0,0,0,0
08:52:00,13,0,0,0,0
08:52:30,14,0,0,0,0
08:53:00,14,0,0,0,0
08:53:30,13,0,0,0,0
08:54:00,13,0,0,0,0
08:54:30,13,0,0,0,0
08:55:00,13,0,0,2,0
08:55:30,12,0,0,0,0
08:56:00,12,0,0,2,0
08:56:30,12,0,0,0,0
08:57:00,12,0,0,2,0
08:57:30,11,0,0,0,0
08:58:00,11,0,0,5,0
08:58:30,11,0,0,0,0
08:59:00,11,0,0,3,0
08:59:30,12,0,0,0,0
09:00:00,12,0,0,2,0
