# SMS-SOSS Airport Adaptation : nodes.txt
# Airport: DFW
# Location (0,0) is at latitude: 325348.85, longitude -970225.19 (ddmmss.ss, where dd is degrees, mm is minutes, ss.ss is seconds)
# Surface Reference (x, y, altitude in nautical miles): 999.9249242251749,1000.976822346527,NaN
# Coordinates are in Node index order 
# 2014/10/24 12:24:36
#
# X Coord     Y Coord     SOSS Node Num     SMS Name    SOSS Node Type    #From Links    #To Links
1379.461851	-1320.455708	104	A13-3	TAXI_NODE	3	3
363.922678	1134.096260	105	A14	GATE_NODE	1	1
393.292116	1111.802741	106	A15	GATE_NODE	1	1
421.549482	1083.162386	107	A16	GATE_NODE	1	1
446.261909	1055.135125	108	A17	GATE_NODE	1	1
461.935079	1024.821515	109	A18	GATE_NODE	1	1
480.488249	989.994344	110	A19	GATE_NODE	1	1
-3199.635640	486.293203	111	A2-0	TAXI_NODE	1	1
-3207.481383	512.952764	112	A2-1	TAXI_NODE	2	2
-3061.816416	607.257619	113	A2-10	TAXI_NODE	3	3
-2777.077093	278.413546	114	A2-11	TAXI_NODE	3	3
-2762.091736	254.291001	115	A2-12	TAXI_NODE	2	2
-2759.241470	232.710770	116	A2-13	TAXI_NODE	2	2
-2764.958465	210.710946	117	A2-14	TAXI_NODE	2	2
-3208.186419	534.107233	118	A2-3	TAXI_NODE	2	2
-3190.331699	560.336045	119	A2-4	TAXI_NODE	3	3
-3221.032139	547.652625	120	A2-5	TAXI_NODE	2	2
-3244.590137	550.199387	121	A2-6	TAXI_NODE	2	2
-3263.147602	559.513474	122	A2-7	TAXI_NODE	1	1
-3136.773386	607.282090	123	A2-8	TAXI_NODE	3	3
-3098.933650	619.119241	124	A2-9	TAXI_NODE	2	2
494.469986	949.987860	125	A20	GATE_NODE	1	1
495.436085	898.590413	126	A21	GATE_NODE	1	1
500.134117	857.351209	127	A22	GATE_NODE	1	1
501.481861	818.573618	128	A23	GATE_NODE	1	1
493.540773	769.517433	129	A24	GATE_NODE	1	1
467.865736	722.087430	130	A25	GATE_NODE	1	1
456.097979	688.590273	131	A26	GATE_NODE	1	1
437.936206	656.833709	132	A28	GATE_NODE	1	1
406.882561	624.346625	133	A29	GATE_NODE	1	1
-2845.671059	79.570145	134	A3-0	TAXI_NODE	1	1
-2850.661924	96.073536	135	A3-1	TAXI_NODE	2	2
-2851.371371	113.845014	136	A3-2	TAXI_NODE	2	2
-2837.085390	140.919713	137	A3-3	TAXI_NODE	3	3
-2864.931387	132.464572	138	A3-4	TAXI_NODE	2	2
-2886.345156	137.970682	139	A3-5	TAXI_NODE	2	2
-2905.618398	147.709489	140	A3-6	TAXI_NODE	1	1
-2777.102964	190.404489	141	A3-7	TAXI_NODE	3	3
-2733.541179	228.895166	142	A3-8	TAXI_NODE	3	3
359.638686	586.455170	143	A33	GATE_NODE	1	1
351.938089	553.435794	144	A34	GATE_NODE	1	1
303.824901	554.112701	145	A35	GATE_NODE	1	1
267.184497	550.396459	146	A36	GATE_NODE	1	1
226.928578	551.560643	147	A37	GATE_NODE	1	1
190.943165	540.579663	148	A38	GATE_NODE	1	1
143.661659	542.853315	149	A39	GATE_NODE	1	1
-2808.560555	37.247547	150	A4-0	ARRIVAL_NODE	1	1
-2752.177172	-18.618498	151	A4-1	TAXI_NODE	2	2
-2696.500775	-58.407310	152	A4-2	TAXI_NODE	2	2
-2621.549962	-98.626368	153	A4-3	TAXI_NODE	2	2
-2375.266278	-184.581106	154	A4-5	TAXI_NODE	4	4
-2236.154776	-623.384610	155	A5-0	DEPARTURE_NODE	1	1
-2198.318501	-641.586931	156	A5-1	QUEUE_NODE	2	2
-2171.898310	-634.398973	157	A5-2	QUEUE_NODE	2	2
-2064.784710	-543.031478	158	A5-3	QUEUE_NODE	3	3
-2046.226574	-563.767670	159	A5-4	QUEUE_NODE	3	3
-2010.530762	-575.621934	160	A5-5	QUEUE_NODE	2	2
177.016535	1291.493654	161	A50	GATE_NODE	1	1
209.828586	1289.820842	162	A51	GATE_NODE	1	1
241.294347	1291.293842	163	A52	GATE_NODE	1	1
274.462458	1290.487013	164	A53	GATE_NODE	1	1
306.086768	1290.573764	165	A54	GATE_NODE	1	1
346.113715	1283.232456	166	A55	GATE_NODE	1	1
513.696463	1193.194670	167	A56	GATE_NODE	1	1
541.870991	1159.310762	168	A57	GATE_NODE	1	1
563.027919	1135.852790	169	A58	GATE_NODE	1	1
-2176.196072	-693.633373	170	A6-0	DEPARTURE_NODE	1	1
-2150.496440	-700.411385	171	A6-1	QUEUE_NODE	2	2
-2117.649218	-688.994544	172	A6-2	QUEUE_NODE	2	2
-2015.532167	-599.738959	173	A6-3	QUEUE_NODE	4	4
-1976.257281	-565.477386	174	A6-4	QUEUE_NODE	4	4
-1991.257689	-596.783355	175	A6-7	QUEUE_NODE	2	2
-1986.266343	-631.479625	176	A6-8	QUEUE_NODE	3	3
-1735.718649	-922.207474	177	A7-0	TAXI_NODE	3	3
-1713.587236	-928.558498	178	A7-1	TAXI_NODE	2	2
-1687.170011	-925.602551	179	A7-2	TAXI_NODE	2	2
-1665.747297	-912.487558	180	A7-3	TAXI_NODE	2	2
-1655.749269	-897.259971	181	A7-4	TAXI_NODE	2	2
-1645.747606	-876.104524	182	A7-C	TAXI_NODE	3	3
-1612.938019	-1063.127258	183	A8-0	TAXI_NODE	2	2
-1566.535313	-1108.407591	184	A8-1	TAXI_NODE	3	3
-1510.851701	-1154.536526	185	A8-2	TAXI_NODE	2	2
-1458.735360	-1191.353783	186	A8-3	TAXI_NODE	2	2
-1395.907488	-1223.945292	187	A8-4	TAXI_NODE	3	3
-1375.200769	-1219.715178	188	A8-5	TAXI_NODE	2	2
-1358.062212	-1207.871327	189	A8-6	TAXI_NODE	2	2
179.589989	1176.353006	190	A9	GATE_NODE	1	1
-1350.207528	-1199.834175	191	A9-0	TAXI_NODE	1	1
-1343.071726	-1235.799775	192	A9-1	TAXI_NODE	1	1
-1333.078199	-1249.764361	193	A9-2	TAXI_NODE	2	2
-1319.514649	-1259.074069	194	A9-3	TAXI_NODE	3	3
-1282.385784	-1271.773182	195	A9-4	TAXI_NODE	2	2
-1238.120790	-1284.473149	196	A9-5	TAXI_NODE	2	2
-2178.777106	486.849420	197	AAL0001	RAMP_NODE	2	2
-2130.947109	485.991081	198	AAL0002	RAMP_NODE	3	3
-2088.112547	485.981372	199	AAL0003	RAMP_NODE	3	3
-1961.756684	481.723578	200	AAL0004	RAMP_NODE	3	3
-1921.064009	480.867765	201	AAL0005	RAMP_NODE	3	3
-1881.800707	480.859689	202	AAL0006	RAMP_NODE	3	3
-1843.964358	480.852053	203	AAL0007	RAMP_NODE	3	3
-1805.415832	480.844422	204	AAL0008	RAMP_NODE	3	3
-1765.437753	480.836666	205	AAL0009	RAMP_NODE	3	3
-2252.081068	1428.292450	206	ABX1	GATE_NODE	1	1
-2169.276512	1427.425552	207	ABX2	GATE_NODE	1	1
-2092.185074	1423.602852	208	ABX3	GATE_NODE	1	1
559.176441	-1202.706851	209	B-051-E	TAXI_NODE	3	3
462.641879	-1202.220589	210	B-052-E	TAXI_NODE	3	3
432.902145	-1202.122922	211	B-053-E	BRIDGE_NODE	3	3
-488.239220	1305.322535	212	B-105-HY1	SPOT_NODE	2	2
-512.510944	1306.168298	213	B-106-HY	SPOT_NODE	2	2
-536.068090	1304.900495	214	B-107-HY0	SPOT_NODE	2	2
-618.009121	1023.249185	215	B-110-G5	SPOT_NODE	2	2
-618.295526	948.491465	216	B-111-G	SPOT_NODE	2	2
-618.488478	872.291834	217	B-113-WJ	SPOT_NODE	2	2
-618.962136	796.092235	218	B-114-G	SPOT_NODE	2	2
-619.155113	719.670794	219	B-115-G6	SPOT_NODE	2	2
-620.515804	498.377176	220	B-122-G	SPOT_NODE	2	2
-2159.674492	-259.526534	221	B-A4	TAXI_NODE	2	2
-1929.128314	-524.445246	222	B-A6	TAXI_NODE	3	3
-1769.235111	-708.108278	223	B-WM	TAXI_NODE	3	3
-1534.385208	-980.209465	224	B0-1	TAXI_NODE	2	2
-1490.124239	-1023.375518	225	B0-2	TAXI_NODE	3	3
-1457.285637	-1051.303982	226	B0-3	TAXI_NODE	2	2
-1428.727314	-1072.465780	227	B0-4	TAXI_NODE	2	2
-1396.602155	-1093.202868	228	B0-5	TAXI_NODE	3	3
-1375.895644	-1088.550657	229	B0-6	TAXI_NODE	2	2
-1361.611474	-1075.437000	230	B0-7	TAXI_NODE	2	2
-1350.184859	-1048.781888	231	B0-8	TAXI_NODE	1	1
-259.021359	441.471366	232	B0000	RAMP_NODE	2	2
-258.833803	451.786585	233	B0001	RAMP_NODE	4	4
-264.821450	473.748277	234	B0002	RAMP_NODE	2	2
-239.930769	496.263329	235	B0003	RAMP_NODE	5	5
-300.845179	496.598592	236	B0004	RAMP_NODE	4	4
-325.828503	496.821564	237	B0005	RAMP_NODE	4	4
-411.351970	496.936857	238	B0006	RAMP_NODE	4	4
-474.979909	497.384258	239	B0007	RAMP_NODE	3	3
-587.732371	497.835543	240	B0008	RAMP_NODE	2	2
-368.870173	512.019225	241	B0009	RAMP_NODE	3	3
-401.431432	534.758814	242	B0010	RAMP_NODE	3	3
-410.414839	522.669417	243	B0011	RAMP_NODE	2	2
-423.606351	556.166919	244	B0012	RAMP_NODE	4	4
-452.803322	503.594229	245	B0013	RAMP_NODE	2	2
-437.831207	518.012483	246	B0014	RAMP_NODE	2	2
-430.812438	535.315041	247	B0015	RAMP_NODE	2	2
-432.308372	555.945584	248	B0016	RAMP_NODE	2	2
-444.190579	576.022151	249	B0017	RAMP_NODE	4	4
-464.494043	595.433743	250	B0018	RAMP_NODE	3	3
-481.709817	611.961356	251	B0019	RAMP_NODE	3	3
-513.614586	648.676750	252	B0020	RAMP_NODE	3	3
-528.957790	680.288963	253	B0021	RAMP_NODE	3	3
-539.435669	707.020543	254	B0022	RAMP_NODE	3	3
-544.487538	719.110785	255	B0023	RAMP_NODE	3	3
-549.913552	732.864804	256	B0024	RAMP_NODE	3	3
-555.245944	747.173401	257	B0025	RAMP_NODE	3	3
-561.230870	795.866159	258	B0026	RAMP_NODE	4	4
-560.994696	827.822416	259	B0027	RAMP_NODE	3	3
-560.758250	863.636105	260	B0028	RAMP_NODE	3	3
-560.851238	871.843933	261	B0029	RAMP_NODE	4	4
-560.923168	920.634880	262	B0030	RAMP_NODE	3	3
-560.658705	948.376315	263	B0031	RAMP_NODE	4	4
-559.936812	976.093072	264	B0032	RAMP_NODE	3	3
-548.584047	1014.848364	265	B0033	RAMP_NODE	3	3
-543.437358	1023.243774	266	B0034	RAMP_NODE	3	3
-538.009873	1033.225891	267	B0035	RAMP_NODE	2	2
-526.312685	1055.630241	268	B0036	RAMP_NODE	3	3
-509.001024	1087.573061	269	B0037	RAMP_NODE	3	3
-486.168732	1126.281474	270	B0038	RAMP_NODE	3	3
-478.963690	1135.376181	271	B0039	RAMP_NODE	3	3
-429.090538	1192.384316	272	B0040	RAMP_NODE	5	5
-400.458138	1225.879524	273	B0041	RAMP_NODE	5	5
-362.189294	1251.721081	274	B0042	RAMP_NODE	3	3
-322.517832	1264.030897	275	B0043	RAMP_NODE	3	3
-290.144617	1271.239022	276	B0044	RAMP_NODE	3	3
-255.713354	1271.058892	277	B0045	RAMP_NODE	3	3
-463.333142	1222.222896	278	B0046	RAMP_NODE	2	2
-449.297548	1239.746874	279	B0047	RAMP_NODE	3	3
-435.542680	1257.492722	280	B0048	RAMP_NODE	2	2
-513.761164	1264.928973	281	B0049	RAMP_NODE	2	2
-493.176560	1275.575633	282	B0050	RAMP_NODE	2	2
-468.475374	1283.781917	283	B0051	RAMP_NODE	2	2
-227.335364	1264.039248	284	B0052	RAMP_NODE	3	3
-200.054096	1257.260042	285	B0053	RAMP_NODE	3	3
-170.852166	1249.695191	286	B0054	RAMP_NODE	3	3
-142.531468	1234.387858	287	B0055	RAMP_NODE	2	2
-1343.050999	-1097.019130	288	B1-0	TAXI_NODE	1	1
-1336.628124	-1119.443621	289	B1-1	TAXI_NODE	2	2
-1321.638194	-1132.986843	290	B1-2	TAXI_NODE	3	3
-1282.368572	-1151.607960	291	B1-3	TAXI_NODE	2	2
-1245.957498	-1163.884739	292	B1-4	TAXI_NODE	2	2
-339.672323	592.543106	293	B10A	GATE_NODE	1	1
-368.865471	603.858036	294	B10B	GATE_NODE	1	1
-392.443976	622.825984	295	B11	GATE_NODE	1	1
-407.881506	648.448524	296	B12A	GATE_NODE	1	1
-436.512734	664.311198	297	B12B	GATE_NODE	1	1
-446.710512	685.275006	298	B13	GATE_NODE	1	1
-458.592315	709.011839	299	B14	GATE_NODE	1	1
-467.199299	730.641074	300	B15	GATE_NODE	1	1
-478.893772	755.819836	301	B16	GATE_NODE	1	1
-488.248912	782.218547	302	B17	GATE_NODE	1	1
-482.474305	813.983434	303	B18	GATE_NODE	1	1
-500.445914	831.943805	304	B19	GATE_NODE	1	1
-1096.020382	-1192.674928	305	B2-0	TAXI_NODE	2	2
-1044.610615	-1196.067214	306	B2-1	TAXI_NODE	2	2
-974.636349	-1171.535135	307	B2-2	TAXI_NODE	1	1
-956.786635	-1188.461065	308	B2-3	TAXI_NODE	2	2
-939.650517	-1193.962530	309	B2-4	TAXI_NODE	2	2
-920.374526	-1196.081255	310	B2-5	TAXI_NODE	3	3
-508.174157	854.358683	311	B20	GATE_NODE	1	1
-488.466194	880.878785	312	B21	GATE_NODE	1	1
-503.557641	902.742628	313	B22	GATE_NODE	1	1
-504.250035	926.777666	314	B23	GATE_NODE	1	1
-478.863391	951.454978	315	B24	GATE_NODE	1	1
-472.787717	978.441208	316	B25	GATE_NODE	1	1
-472.637976	1004.293994	317	B26	GATE_NODE	1	1
-456.618561	1028.907248	318	B27	GATE_NODE	1	1
-432.092530	1054.404286	319	B28	GATE_NODE	1	1
-400.839644	1092.668745	320	B29	GATE_NODE	1	1
-373.236916	1113.519594	321	B30	GATE_NODE	1	1
-358.488201	1150.897725	322	B33	GATE_NODE	1	1
-335.574702	1163.941623	323	B34	GATE_NODE	1	1
-313.334503	1174.841218	324	B35	GATE_NODE	1	1
-287.050605	1178.811483	325	B36A	GATE_NODE	1	1
-258.066346	1183.259267	326	B36B	GATE_NODE	1	1
-228.892141	1194.315909	327	B37	GATE_NODE	1	1
-200.401797	1197.774874	328	B38	GATE_NODE	1	1
-171.919393	1197.287139	329	B39A	GATE_NODE	1	1
-142.774164	1199.560058	330	B39B	GATE_NODE	1	1
962.464278	-1170.294092	331	B4-0	TAXI_NODE	1	1
952.470062	-1186.371583	332	B4-1	TAXI_NODE	2	2
941.045439	-1195.258122	333	B4-2	TAXI_NODE	2	2
918.912897	-1203.723397	334	B4-3	TAXI_NODE	3	3
-182.199556	440.248500	335	B4A	GATE_NODE	1	1
-188.842263	465.648576	336	B4B	GATE_NODE	1	1
-175.741290	498.923078	337	B5	GATE_NODE	1	1
1326.608887	-1174.065313	338	B5-0	TAXI_NODE	1	1
1316.615258	-1190.143171	339	B5-1	TAXI_NODE	2	2
1303.763712	-1198.608199	340	B5-2	TAXI_NODE	2	2
1285.200565	-1205.379321	341	B5-3	TAXI_NODE	3	3
-185.658041	551.608702	342	B6	GATE_NODE	1	1
1340.173803	-1174.910955	343	B6-0	TAXI_NODE	1	1
1347.316556	-1188.025913	344	B6-1	TAXI_NODE	2	2
1357.313197	-1196.910299	345	B6-2	TAXI_NODE	2	2
1380.162417	-1205.793077	346	B6-3	TAXI_NODE	3	3
-225.237774	562.147139	347	B7	GATE_NODE	1	1
-252.934151	570.245094	348	B8	GATE_NODE	1	1
-283.812300	567.917117	349	B9A	GATE_NODE	1	1
-312.819182	563.038073	350	B9B	GATE_NODE	1	1
626.347756	447.008845	351	C-024-EK	SPOT_NODE	2	2
624.278542	292.813384	352	C-031-K	SPOT_NODE	2	2
623.936116	225.875337	353	C-032-K7	SPOT_NODE	2	2
623.947632	149.799040	354	C-033-K	SPOT_NODE	2	2
623.371718	73.522460	355	C-034-K8	SPOT_NODE	2	2
623.123301	-2.600042	356	C-035-K	SPOT_NODE	2	2
623.088028	-78.765656	357	C-036-K9	SPOT_NODE	2	2
622.698809	-146.048730	358	C-037-K	SPOT_NODE	2	2
624.858554	-298.869676	359	C-042-EL	SPOT_NODE	2	2
624.776541	-322.716674	360	C-043-EL	SPOT_NODE	2	2
-1647.916144	-1023.348357	361	C-A	TAXI_NODE	4	4
-1645.743040	-850.717054	362	C-B	TAXI_NODE	4	4
-1642.026903	-31.998850	363	C-C3	TAXI_NODE	3	3
-1644.290344	-708.553618	364	C-WM	TAXI_NODE	4	4
-1650.228153	-1966.038415	365	C-WR	QUEUE_NODE	2	2
-1635.331763	1475.129963	366	C-Y	TAXI_NODE	3	3
-1636.069111	1348.617357	367	C-Z	TAXI_NODE	4	4
486.430478	447.791697	368	C0001	RAMP_NODE	5	5
395.105174	448.032319	369	C0002	RAMP_NODE	5	5
428.183846	402.612959	370	C0003	RAMP_NODE	4	4
449.799794	372.345759	371	C0004	RAMP_NODE	5	5
478.070137	334.635111	372	C0005	RAMP_NODE	4	4
500.013793	307.005381	373	C0006	RAMP_NODE	5	5
577.967962	292.989926	374	C0007	RAMP_NODE	3	3
550.254361	243.729544	375	C0008	RAMP_NODE	4	4
570.412265	226.794087	376	C0009	RAMP_NODE	4	4
591.072359	199.675956	377	C0010	RAMP_NODE	2	2
596.071699	178.746884	378	C0011	RAMP_NODE	3	3
595.734462	164.259961	379	C0012	RAMP_NODE	3	3
595.680543	149.797698	380	C0013	RAMP_NODE	3	3
595.614391	118.728795	381	C0014	RAMP_NODE	3	3
595.242171	73.576585	382	C0015	RAMP_NODE	4	4
595.124954	22.453396	383	C0016	RAMP_NODE	3	3
595.105311	-2.592126	384	C0017	RAMP_NODE	3	3
594.724336	-27.049191	385	C0018	RAMP_NODE	3	3
581.550005	-63.294772	386	C0019	RAMP_NODE	3	3
565.193087	-78.571127	387	C0020	RAMP_NODE	3	3
542.145728	-101.263716	388	C0021	RAMP_NODE	3	3
529.279644	-117.535035	389	C0022	RAMP_NODE	3	3
509.686843	-145.477447	390	C0023	RAMP_NODE	3	3
485.581517	-175.404148	391	C0024	RAMP_NODE	3	3
459.354867	-202.357684	392	C0025	RAMP_NODE	3	3
447.424460	-224.174676	393	C0026	RAMP_NODE	4	4
420.101660	-287.108142	394	C0027	RAMP_NODE	4	4
376.559575	-297.458383	395	C0028	RAMP_NODE	5	5
309.154770	-295.783700	396	C0029	RAMP_NODE	3	3
280.314536	-295.087845	397	C0030	RAMP_NODE	3	3
229.491273	-294.389050	398	C0031	RAMP_NODE	3	3
185.696774	-295.831264	399	C0032	RAMP_NODE	3	3
160.571077	-296.074750	400	C0033	RAMP_NODE	2	2
442.147391	-297.912585	401	C0034	RAMP_NODE	5	5
441.877791	-322.036878	402	C0035	RAMP_NODE	5	5
-1681.685478	1719.697295	403	C1-0	SPOT_NODE	2	2
-1658.843856	1720.962507	404	C1-1	TAXI_NODE	2	2
-1643.855376	1711.226862	405	C1-2	TAXI_NODE	2	2
-1635.292929	1692.184627	406	C1-3	TAXI_NODE	3	3
371.145585	346.111880	407	C10	GATE_NODE	1	1
390.494855	319.748142	408	C11	GATE_NODE	1	1
422.237207	299.482109	409	C12	GATE_NODE	1	1
448.381362	265.299078	410	C14	GATE_NODE	1	1
468.032774	230.937203	411	C15	GATE_NODE	1	1
493.935010	211.450707	412	C16	GATE_NODE	1	1
473.274813	173.106820	413	C17	GATE_NODE	1	1
489.493352	124.526019	414	C19	GATE_NODE	1	1
151.137046	398.760569	415	C2	GATE_NODE	1	1
-1681.671417	1796.279114	416	C2-0	SPOT_NODE	2	2
-1634.560078	1793.731816	417	C2-1	TAXI_NODE	2	2
506.345367	100.547132	418	C20	GATE_NODE	1	1
490.813448	60.770739	419	C21	GATE_NODE	1	1
519.206670	31.733276	420	C22	GATE_NODE	1	1
490.282685	1.643077	421	C24	GATE_NODE	1	1
498.069151	-40.572625	422	C25	GATE_NODE	1	1
472.523957	-68.746258	423	C26	GATE_NODE	1	1
454.324769	-110.297331	424	C27	GATE_NODE	1	1
432.568866	-129.862399	425	C28	GATE_NODE	1	1
402.074065	-157.191795	426	C29	GATE_NODE	1	1
192.851783	388.044951	427	C3	GATE_NODE	1	1
-1722.699327	-31.558860	428	C3-0	TAXI_NODE	1	1
373.580699	-188.560250	429	C30	GATE_NODE	1	1
377.886180	-227.547216	430	C31	GATE_NODE	1	1
342.597109	-227.347738	431	C32	GATE_NODE	1	1
305.990027	-219.353207	432	C33	GATE_NODE	1	1
265.341292	-235.236401	433	C35	GATE_NODE	1	1
229.810422	-231.508771	434	C36	GATE_NODE	1	1
192.387288	-237.310579	435	C37	GATE_NODE	1	1
146.375770	-239.319537	436	C39	GATE_NODE	1	1
228.736359	401.213452	437	C4	GATE_NODE	1	1
-1702.530590	937.788340	438	C5-0	TAXI_NODE	1	1
